customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgChargesPerMonth,tenure_group,HighMonthlyCharges,LongTenure,HighCharge_LongTenure,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Payment_Month-to-month_Credit card (automatic),Contract_Payment_Month-to-month_Electronic check,Contract_Payment_Month-to-month_Mailed check,Contract_Payment_One year_Bank transfer (automatic),Contract_Payment_One year_Credit card (automatic),Contract_Payment_One year_Electronic check,Contract_Payment_One year_Mailed check,Contract_Payment_Two year_Bank transfer (automatic),Contract_Payment_Two year_Credit card (automatic),Contract_Payment_Two year_Electronic check,Contract_Payment_Two year_Mailed check
5339-PXDVH,-0.440327089412664,-1.1580161531009565,0.8593250216248496,-0.845028605773783,0,0.9007522843904453,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2205-LPVGL,2.271039016322759,1.0421577558197987,0.8327326669291911,1.254053115680469,0,0.7810686564297634,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8782-NUUOL,-0.440327089412664,1.1236456783724194,0.47207385636932786,1.1108216051356539,0,0.5042088130180639,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3685-YLCMQ,-0.440327089412664,1.0421577558197987,1.3246912287988668,1.7366460243804427,1,1.405891166606554,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
7601-WFVZV,-0.440327089412664,-1.2802480369298874,-1.504070501951767,-0.9987383186147307,0,-1.4991322278315347,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
4609-KNNWG,-0.440327089412664,-0.22090504374582004,-1.4924363467724167,-0.7646663090057617,0,-1.4718303109059914,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4868-AADLV,2.271039016322759,1.368109446030281,1.7102803718859096,2.461362613927466,0,1.7998289497975064,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
9529-OFXHY,-0.440327089412664,-0.7098325790615434,0.7629277358530887,-0.4593204644098375,0,0.5968083258623835,13-24,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8634-MPHTR,2.271039016322759,0.5939741817803856,1.1717851892988325,1.1416826683194203,1,1.286783310274671,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2669-QVCRG,-0.440327089412664,0.3495104141225239,0.5485268761193449,0.40031125196486045,0,0.4314013568481204,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2478-EEWWM,-0.440327089412664,1.082901717096109,-0.6813695285548437,0.16917313899880826,0,-0.6493651329144035,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9174-IHETN,-0.440327089412664,0.7162060656093164,0.18454402122252414,0.5516164931210115,0,0.1945609011943436,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2233-TXSIU,-0.440327089412664,-0.6283446565089229,-0.6763834620494076,-0.6578768830782318,0,-0.6030519162284965,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
9644-UMGQA,-0.440327089412664,-1.076528230548336,-0.5201533782124163,-0.8769264595005354,0,-0.5143306109093831,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3256-EZDBI,2.271039016322759,0.7569500268856267,-1.1749901125929976,-0.36351660636330535,0,-1.1988147506283418,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
8761-NSOBC,-0.440327089412664,0.4717422979514547,1.1884054109836186,0.9330451160734838,1,1.1648167595449666,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0419-YAAPX,-0.440327089412664,0.6754621043330061,0.6814886495976356,0.8888381320704329,0,0.7591451107105339,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
8413-VONUO,-0.440327089412664,-1.2395040756535771,1.025527238472713,-0.9335528706461601,1,0.6245274406195982,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0872-CASZJ,-0.440327089412664,1.082901717096109,0.14299346701055832,0.8001373922120156,0,0.1537105366790251,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4726-DLWQN,2.271039016322759,0.7162060656093164,0.18454402122252414,0.5167626833780871,0,0.14221484384406613,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8164-OCKUJ,-0.440327089412664,1.082901717096109,-1.4691680364137156,-0.43999645343844396,0,-1.4247010982265218,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3094-JOJAI,-0.440327089412664,-0.5876006952326126,0.31085770602690066,-0.3954365194633127,0,0.40605075259294743,13-24,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
9494-MRNYX,-0.440327089412664,-0.9135523854430948,0.3407741050595158,-0.6604578297490686,0,0.458212752076311,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2599-CZABP,-0.440327089412664,-0.7505765403378537,-0.6713973955439717,-0.7244520715618685,0,-0.6293404837495045,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
7945-PRBVF,-0.440327089412664,0.10504664646466222,-1.4409136595495788,-0.6961278363024286,0,-1.4790646615417358,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4544-RXFMG,-0.440327089412664,-0.9950403079957154,-0.7096239054189802,-0.8549332643652849,0,-0.7160120185801517,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0859-YGKFW,-0.440327089412664,-0.5876006952326126,-1.4874502802669807,-0.8547567893792448,0,-1.5101756998463611,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1150-FTQGN,-0.440327089412664,1.1236456783724194,0.9756665734183539,1.5567297761125365,0,1.0622906712873197,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9223-UCPVT,-0.440327089412664,-1.2802480369298874,0.9839766842607471,-0.9657154368519727,1,0.9806794130977522,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7196-LIWRH,-0.440327089412664,-1.076528230548336,-1.504070501951767,-0.9524577535257085,0,-1.45965181537853,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5448-VWNAM,-0.440327089412664,-0.5468567339563023,0.3690284819236528,-0.4004660565654563,0,0.2518102601192039,13-24,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1177-XZBJL,-0.440327089412664,0.8384379494382472,-0.021546727668825993,0.5330645602135435,0,0.03574368831214165,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3518-FSTWG,2.271039016322759,1.6125732136881425,1.4875694013097727,2.4871500212625786,0,1.4978360046587305,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9330-VOFSZ,-0.440327089412664,1.1236456783724194,1.5291199555217385,1.9224300659341826,0,1.519987368941803,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4351-QLCSU,-0.440327089412664,-1.2802480369298874,-0.32569678450041606,-0.9830982229769248,1,-0.32465897905473823,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
0939-EREMR,-0.440327089412664,-0.791320501614164,-0.3772194717232536,-0.6905468148689098,0,-0.31675864907490064,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
9389-ACWBI,-0.440327089412664,-1.1172721918246462,0.17124784387469535,-0.8660070697393027,0,-0.023834801370864883,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
5419-JPRRN,-0.440327089412664,-1.2802480369298874,1.2183218100162343,-0.9626050652230156,1,1.2142488462113323,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3644-QXEHN,-0.440327089412664,-0.791320501614164,1.070401837021636,-0.41862092075433394,0,1.2540053454647078,13-24,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2911-IJORQ,-0.440327089412664,0.18653456901728277,0.8576629994563706,0.47443074610171243,0,0.8605592695202678,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5921-NGYRH,-0.440327089412664,1.2866215234776603,0.2909134400051568,1.0944535501804322,0,0.3193134828098311,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2100-BDNSN,-0.440327089412664,-1.1172721918246462,0.10476695713555004,-0.8528155645328035,1,0.17428508657512234,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5998-DZLYR,-0.440327089412664,1.1643896396487294,0.9823146620922681,1.5087285799096228,0,0.9505904778704706,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0488-GSLFR,-0.440327089412664,-1.2802480369298874,0.15628964435838757,-0.9767010047329704,1,0.15573205359021378,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9318-NKNFC,-0.440327089412664,-1.2802480369298874,-1.5273388123104679,-0.9990471498403011,1,-1.5223235190626703,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3985-HOYPM,-0.440327089412664,-0.26164900502213034,-1.509056568457203,-0.7754974612739743,0,-1.4771514710327935,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
9728-FTTVZ,-0.440327089412664,-1.2802480369298874,0.14631751134751586,-0.9768333609725006,1,0.14579292877687003,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9548-LERKT,-0.440327089412664,-0.3431369275747509,-1.4974224132778524,-0.7942038097942273,0,-1.4798751735056812,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6576-FBXOJ,-0.440327089412664,-0.6283446565089229,-0.33899296184824507,-0.5949414911816726,0,-0.3250487486552616,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4310-KEDTB,-0.440327089412664,-0.26164900502213034,-1.1633559574136474,-0.6603695922560485,0,-1.1446367761556047,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
7254-IQWOZ,-0.440327089412664,-1.2802480369298874,0.16127571086382367,-0.9766348266132053,1,0.1607016159968859,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2474-BRUCM,2.271039016322759,0.3087664528462136,1.2316179873640631,0.7954608050819526,1,1.2376886155628013,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
4062-HBMOS,-0.440327089412664,0.797693988161937,1.2715065194075503,1.3595189792126983,0,1.2712076768724183,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0742-NXBGR,-0.440327089412664,-1.2802480369298874,0.5817673194889176,-0.9710538051796863,1,0.5798013789595506,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2676-ISHSF,-0.440327089412664,-1.2802480369298874,-1.4791401694245876,-0.9984074280159055,0,-1.4742844157981752,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
9236-NDUCW,-0.440327089412664,-0.46536881140368175,-0.987181607554912,-0.6674727104441635,0,-0.9314188843264904,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4753-PADAS,-0.440327089412664,1.4088534073065913,1.359593694336918,2.000189356658112,0,1.224039625878208,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6103-QCKFX,-0.440327089412664,0.4717422979514547,-0.2841462302884502,0.06011159762601186,0,-0.324997812855193,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7781-EWARA,-0.440327089412664,1.5310852911355222,-0.14786041247320225,0.8185790282532086,0,-0.1880196774541495,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6110-OHIHY,-0.440327089412664,-1.1987601143772668,0.48038396721172105,-0.8893017678965991,1,0.808401249666459,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7018-FPXHH,-0.440327089412664,0.9606698332671781,-0.16614265632646738,0.5180200676536229,0,-0.10135405876922471,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5889-LFOLL,-0.440327089412664,-0.791320501614164,0.6582203392389346,-0.5153512724775768,1,0.6952481364068525,13-24,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5708-EVONK,-0.440327089412664,1.0421577558197987,0.9507362408911745,1.3907550517418001,1,0.9580593359363491,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8708-XPXHZ,-0.440327089412664,0.3902543753988342,0.9773285955868325,0.8395795515919835,1,1.1554029167608997,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0616-ATFGB,2.271039016322759,-1.2802480369298874,-1.3212480634191175,-0.996311787556679,1,-1.3169149395868978,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0572-ZJKLT,-0.440327089412664,0.5532302205040753,1.1584890119510036,1.0354226673500107,0,1.187960581306473,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5135-RDDQL,-0.440327089412664,1.24587756220135,-0.4702927131580572,0.41381158839692983,0,-0.4528421363696885,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1353-LJWEM,-0.440327089412664,-0.8728084241667845,-0.1295781686199374,-0.7036059638358788,0,-0.07316900271709868,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1794-SWWKL,-0.440327089412664,-0.7098325790615434,-0.17112872283190322,-0.6248098825689636,0,-0.2316729446898993,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6166-YIPFO,-0.440327089412664,1.6125732136881425,-0.0032644838155611237,1.0865342351818819,0,0.03703773666419361,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7016-BPGEU,-0.440327089412664,-0.13941712119319946,-1.3195860412506386,-0.6928630490606864,1,-1.3324519622836188,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6876-ADESB,-0.440327089412664,-1.2802480369298874,-0.5268014668863306,-0.9857674071407818,1,-0.5250979961238388,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9332-GYWLO,-0.440327089412664,-1.076528230548336,-0.33068285100585193,-0.850697864700322,0,-0.18606340526866574,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1963-SVUCV,-0.440327089412664,-1.2802480369298874,-0.648129085185271,-0.9873777413883978,1,-0.646024014686189,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
4184-VODJZ,-0.440327089412664,1.24587756220135,0.8825933319835501,1.5359498465063117,0,0.8847063824927123,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0220-EBGCE,-0.440327089412664,-1.2395040756535771,0.6997708934509005,-0.9335528706461601,1,0.6245274406195982,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1092-WPIVQ,-0.440327089412664,-0.5876006952326126,-1.3195860412506386,-0.8183367641352143,0,-1.3582359307090401,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
7233-IOQNP,-0.440327089412664,0.4309983366751445,-1.0237460952614421,-0.34322198296869116,0,-0.986997633767221,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2834-JKOOW,-0.440327089412664,-0.7098325790615434,-0.6281848191635273,-0.7014220858836323,0,-0.6152127277648228,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2754-VDLTR,-0.440327089412664,-0.9135523854430948,1.010569038956405,-0.5968827160281139,1,0.9356220472772597,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2400-FEQME,-0.440327089412664,0.9199258719908678,-1.472492080750673,-0.48766675904253237,0,-1.4372687055084792,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
